GRID_ID,Albers_X,Albers_Y,Shape_Length,Shape_Area,GRID_ID_Text,meanDepth_20170301,meanDepth_20170501,meanDepth_20180301,meanDepth_20180501,meanDepth_20190301,meanDepth_20190501,meanDepth_20200301,meanDepth_20200501,meanDepth_20210301,meanDepth_20210501,meanSWE_20170301,meanSWE_20170501,meanSWE_20180301,meanSWE_20180501,meanSWE_20190301,meanSWE_20190501,meanSWE_20200301,meanSWE_20200501,meanSWE_20210301,meanSWE_20210501,meantin_2010w,meantin_2011w,meantin_2012w,meantin_2013w,meantin_2014w,meantin_2015w,meantin2016,meantin2017w,meantin_2018w,meantin_2020w,meanBurned2016_2021,meanBurned2001_2021,meanBurned2001_2015,meanHM_CONUSv2_2021,meanCSPH_raster,COUNT_CLUSTER_ID
8131.000000000000000,-1286477.465450000017881,1938225.699099999852479,59999.999968908145092,224999999.766811072826385,8131,1855.992452830188085,1375.849056603773533,797.079245283018849,252.384905660377427,1040.539622641509141,1101.222641509434879,877.464150943396476,490.905660377357663,740.350943396226512,199.015094339622749,574.120754716980741,492.347169811320100,184.958490566037653,81.754716981132077,316.415094339622499,422.154716981132083,282.320754716981071,221.105660377358447,203.758490566037608,81.215094339622652,63.231388888888844,61.701944444444401,44.789722222222309,60.059166666666648,59.770555555555632,64.045833333333206,63.945833333333361,59.896666666666555,63.564166666666736,54.458333333333300,0.004231983072068,0.411698353206588,0.407466370134513,0.040566058607885,0.608812000000005,13
8130.000000000000000,-1301231.395222042920068,1940931.536307790782303,59999.999852510562050,224999998.893829226493835,8130,1486.543726235740905,815.425855513307511,640.619771863117876,226.212927756653954,854.231939163498851,1038.973384030418629,809.395437262357518,527.634980988593270,687.935361216729689,330.190114068441005,450.638783269961834,289.178707224334687,148.064638783270027,73.600760456273790,276.463878326995996,394.452471482889678,282.673003802281414,242.384030418250916,200.228136882129263,128.019011406844072,61.955555555555534,57.342499999999880,50.226666666666532,56.678055555555304,52.855555555555583,54.827777777777833,58.796666666666624,53.685555555555602,59.408611111111128,46.229444444444461,0.005923976304095,0.029243883024468,0.023319906720373,0.150283018191458,0.562759497924016,13
8006.000000000000000,-1303937.232477957149968,1926177.606492208782583,59999.999852511231438,224999998.893834263086319,8006,1753.445283018868167,1375.456603773584447,752.905660377358231,391.233962264150819,1155.460377358490632,1549.105660377358390,1010.890566037735198,739.260377358490587,839.950943396226194,516.449056603773215,530.781132075471533,491.313207547169668,174.950943396226478,128.211320754717093,361.384905660377342,596.207547169811050,344.498113207547078,334.747169811320816,241.686792452830133,197.313207547169753,60.585555555555551,54.408055555555606,50.350000000000037,56.588055555555556,56.953611111111208,57.745277777777851,59.506388888888985,55.287777777777833,58.042222222222286,47.624166666666632,0.035716285730286,0.056492451939616,0.020776166209330,0.036425827390768,0.833380000000009,13
7633.000000000000000,-1326808.673942208522931,1884621.654322042828426,60000.000049227128329,225000000.369203448295593,7633,1454.193181818181756,735.625000000000114,758.147727272727366,143.409090909090992,1016.352272727272066,884.371212121212125,813.662878787878185,334.587121212121247,723.416666666666970,189.893939393939263,457.374999999999943,258.431818181818301,192.291666666666657,45.859848484848477,318.481060606060623,306.806818181818187,286.344696969697111,149.734848484848470,201.299242424242493,75.393939393939363,65.213888888888775,59.528055555555554,53.631111111111153,58.539166666666709,58.866388888888977,61.886388888888582,60.546111111111081,56.974444444444323,59.912500000000172,49.459444444444365,0.031640253122025,0.074560596484772,0.042920343362746,0.013429714657512,0.541531999999999,2
7757.000000000000000,-1324102.836720166029409,1899375.584114251425490,60000.000129549778649,225000000.971623331308365,7757,1374.158490566037699,931.569811320754980,707.641509433962256,203.996226415094412,1092.067924528302001,1157.196226415093406,825.807547169811187,456.641509433962767,814.279245283018895,308.456603773584902,417.249056603773909,328.913207547169975,166.188679245282998,66.369811320754707,350.033962264150944,421.064150943396157,291.132075471697988,206.981132075471635,236.535849056603638,125.399999999999977,64.549166666666679,57.182777777777808,54.251666666666573,59.088333333333409,59.602222222222160,62.272499999999937,62.194722222222232,57.835277777777726,60.608611111111173,49.708888888888879,0.019631921472314,0.119375522497910,0.099743601025598,0.036123256643303,0.746440000000003,2
9120.000000000000000,-1309092.557000000029802,2064374.649299999698997,59999.999772190756630,224999998.291430681943893,9120,2087.363636363636488,1650.318181818181756,988.670454545454618,745.685606060605664,1748.234848484848044,1714.674242424242721,1529.140151515151047,1030.303030303030027,1230.515151515151956,935.011363636363967,660.428030303030482,583.583333333333371,267.875000000000171,250.507575757575694,629.193181818181756,727.128787878787875,577.094696969697338,478.742424242424363,372.579545454545382,391.594696969697111,62.976944444444392,54.265555555555601,53.179722222222175,60.746944444444395,56.235555555555742,55.785833333333422,61.100555555555616,56.156111111111102,65.453888888888855,52.093333333333227,0.002852000000000,0.008440000000000,0.005588000000000,0.192120256275369,0.932080000000003,2
8523.000000000000000,-983281.357499999925494,1928370.743900000117719,59999.999932831044134,224999999.496232837438583,8523,1052.224334600760585,530.939163498098537,674.148288973384524,263.171102661596876,1038.140684410646372,910.844106463878461,893.745247148288513,574.798479087452847,772.182509505703251,312.273764258555332,284.441064638783473,130.745247148288939,142.752851711026608,82.634980988593099,325.467680608365185,317.247148288973563,276.003802281369133,257.307984790874514,233.384030418250916,132.011406844106403,73.061666666666895,64.157222222222245,62.688888888888897,67.802500000000066,69.759166666666857,67.054444444444485,65.708333333333400,60.819166666666597,71.459166666666746,55.088333333333310,0.004996000000000,0.020732000000000,0.015736000000000,0.015389666617905,0.703169625357001,9
8524.000000000000000,-968527.427672042627819,1925664.906707791145891,60000.000049229965953,225000000.369224756956100,8524,2047.392452830189313,1794.298113207547885,1216.633962264151251,1117.520754716981401,1464.796226415094679,1726.947169811320919,1258.815094339623101,1111.467924528302319,1150.716981132075034,961.245283018868122,615.845283018868031,595.411320754716940,304.128301886792713,391.716981132075375,492.418867924528058,671.181132075472078,408.916981132075421,498.777358490566144,372.313207547169668,416.471698113207708,70.358055555555424,59.852499999999985,61.194444444444443,61.825555555555475,68.053611111111380,65.715277777777686,67.260000000000005,59.266111111111059,67.048611111110944,53.013888888888907,0.016340000000000,0.016744000000000,0.000404000000000,0.005149744085268,0.982083928335711,9
8525.000000000000000,-953773.497849999926984,1922959.069500000448897,59999.999968908814481,224999999.766816109418869,8525,2179.098484848485441,1943.242424242424931,1378.064393939394677,1237.200757575756597,1418.587121212119655,1597.810606060606688,1192.340909090909008,1012.465909090908099,1182.761363636363740,1085.325757575757734,665.943181818181984,667.784090909091105,359.068181818181870,447.507575757575978,474.041666666666629,648.212121212121360,376.821969696969859,454.912878787878981,381.053030303030425,465.132575757576092,71.060277777777671,60.661388888888851,62.114444444444381,62.556944444444326,68.639444444444678,66.736388888889067,70.908611111111014,60.213888888888782,69.404166666666569,55.006666666666717,0.000292000000000,0.004012000000000,0.003720000000000,0.020894794850976,0.907595999999995,9
8530.000000000000000,-880003.848756460705772,1909429.883351876400411,60000.000049229296565,225000000.369219720363617,8530,1327.286259541983554,1098.286259541984464,796.877862595419515,640.652671755725237,1239.538167938931565,1569.541984732824858,1325.072519083969382,1156.389312977099053,882.736641221374384,707.038167938931792,350.477099236641209,297.927480916030390,190.942748091603164,201.026717557251914,398.996183206106991,593.393129770992346,421.522900763358678,493.832061068702387,260.973282442747916,266.900763358778647,58.006111111111082,48.109444444444556,52.644444444444446,54.160555555555561,53.864999999999966,55.766666666666715,61.439166666666637,50.383333333333447,55.493611111111179,50.995277777777595,0.000000000000000,0.000000000000000,0.000000000000000,0.009516094633032,0.920280000000001,23
